0.25796497,0.21972722,0.17995006,0.14780852,0.12987986,0.12757811,0.14702937,0.18630424,0.23763232,0.28458285,0.32755595,0.37276232,0.4097798,0.43920135,0.47299463,0.50688684,0.54418606,0.56921655,0.5673586,0.55553335,0.5383376,0.5150851,0.48671532,0.4558704,0.41690743
0.1935807,0.1624729,0.14363824,0.14438598,0.15836143,0.17985365,0.21392153,0.25416556,0.29694748,0.33277512,0.36742198,0.40752813,0.4453131,0.47701058,0.5109363,0.54094994,0.56543064,0.57063365,0.54772896,0.51509196,0.47952044,0.43916184,0.40026093,0.365295,0.33835366
0.14666294,0.120188296,0.10755513,0.118176274,0.14334442,0.17656429,0.21961556,0.26527354,0.3101623,0.34614378,0.3770383,0.41203618,0.44513145,0.47293133,0.5031221,0.5278064,0.5420884,0.5290276,0.4908196,0.45542544,0.4206839,0.38665032,0.35417202,0.3214086,0.29822078
0.13800816,0.13258757,0.14474425,0.17414348,0.21166448,0.24853618,0.29182574,0.33224323,0.36944887,0.39839372,0.4250671,0.45685545,0.48110634,0.49839643,0.5167978,0.5273226,0.52810055,0.5035826,0.4532858,0.40821138,0.37697345,0.3558295,0.345199,0.33524296,0.33622384
0.09756942,0.09468746,0.11574912,0.15718082,0.20559958,0.25390375,0.30994642,0.35834187,0.39661723,0.41824684,0.43537688,0.45821384,0.47962672,0.49319664,0.5076378,0.5139974,0.5057878,0.46804243,0.41345245,0.37075514,0.3379952,0.3123438,0.29724073,0.2861627,0.29134077
0.086793005,0.1331517,0.1965782,0.25875306,0.3156568,0.36318135,0.40546435,0.4349802,0.45480245,0.46441677,0.47368234,0.4916238,0.5107588,0.52204615,0.5315388,0.5303531,0.5128026,0.46275553,0.38860875,0.32467556,0.2769906,0.25789884,0.2755921,0.31175292,0.36770755
0.1514895,0.1863403,0.23613742,0.28868878,0.33907187,0.38427582,0.42708483,0.4583375,0.4775096,0.4805108,0.4785733,0.48224416,0.48400888,0.4806305,0.47913688,0.47079852,0.44728705,0.39220983,0.32980403,0.29591325,0.28186855,0.2950002,0.33314067,0.37166718,0.41894427
0.19108482,0.2467105,0.3076396,0.35629797,0.39580408,0.42922837,0.4639586,0.4943853,0.5193887,0.52990544,0.53319645,0.53772986,0.5377367,0.5278407,0.5141074,0.4907906,0.44918934,0.37146378,0.31011447,0.29197994,0.28724435,0.3107676,0.36338797,0.42085356,0.48159453
0.19602282,0.24797256,0.31067523,0.36911064,0.41920346,0.45716903,0.48892036,0.5069114,0.5132845,0.5067762,0.49729633,0.49373916,0.48911712,0.4801498,0.47182405,0.45637366,0.42309132,0.35023457,0.2910712,0.28324163,0.2961159,0.33872995,0.40608943,0.4658351,0.52665335
0.32047766,0.3565681,0.3936214,0.41689208,0.43216962,0.443074,0.4600457,0.47555012,0.48683706,0.48404515,0.4765335,0.47031376,0.45546216,0.43398374,0.41375172,0.3906302,0.35749757,0.29689366,0.2722104,0.30555862,0.3556186,0.42198738,0.4953019,0.54943997,0.59279346
0.33107948,0.37910706,0.42608577,0.45547396,0.47491002,0.4908626,0.5093314,0.5231513,0.5293991,0.5211997,0.50747174,0.4942677,0.48256296,0.4662645,0.44854957,0.42713803,0.38890058,0.31730318,0.2872861,0.31937152,0.36090696,0.4239505,0.5010994,0.5624417,0.613397
0.44779798,0.48540482,0.5147662,0.52159655,0.51694816,0.5109681,0.51221395,0.51719683,0.5185121,0.5053742,0.4871254,0.46876466,0.45090133,0.43264776,0.41692176,0.4040654,0.38076818,0.32813135,0.32952836,0.39517123,0.46149933,0.53945094,0.6219784,0.680356,0.719102
0.4686245,0.49892336,0.5208296,0.52490246,0.51996213,0.51202106,0.50833607,0.5094215,0.51281327,0.51013494,0.5060963,0.50138825,0.4950251,0.48670414,0.47562984,0.46227625,0.43289512,0.36635193,0.36611298,0.44057253,0.5085089,0.57917666,0.6453493,0.68515134,0.7091068
0.4788547,0.48656338,0.4938086,0.49142072,0.48493218,0.48034984,0.48045382,0.47794256,0.46863395,0.4485628,0.4292646,0.4121601,0.4088838,0.41149718,0.41676995,0.42620298,0.42025203,0.38304082,0.40028447,0.47867116,0.5460987,0.611747,0.66605693,0.686006,0.69125074
0.5187304,0.52315044,0.52532315,0.52007884,0.5114914,0.5002105,0.4862999,0.47083974,0.4561706,0.44011104,0.4293904,0.42268023,0.42538622,0.4332444,0.44246736,0.4545292,0.4557653,0.42870232,0.45594186,0.5368414,0.6006651,0.65042007,0.68198466,0.6861032,0.6796601
0.46910924,0.45810872,0.45568648,0.45632187,0.45589668,0.4517227,0.44238737,0.42575803,0.40701544,0.389097,0.38068438,0.37933728,0.40349525,0.43509284,0.46568546,0.49814323,0.5150237,0.503209,0.5354545,0.6018555,0.6378515,0.6577045,0.6619216,0.64722204,0.63364637
0.49754623,0.50016874,0.5030035,0.49823564,0.49008897,0.47709,0.45829082,0.43814617,0.4245355,0.41850644,0.42598596,0.44111344,0.4718895,0.5054661,0.53474075,0.5609981,0.56900984,0.5433101,0.55970776,0.6186578,0.6541559,0.67567056,0.68271923,0.6679073,0.64910436
0.4994963,0.48156703,0.46341938,0.43943363,0.41706598,0.3993719,0.3854608,0.37509057,0.36841318,0.36657006,0.37655887,0.39110807,0.424805,0.46544862,0.5036688,0.5430025,0.5673915,0.5662773,0.59554577,0.6512567,0.68080133,0.69404924,0.6914717,0.6648802,0.6339609
0.47403687,0.4838812,0.48716414,0.47765857,0.46537623,0.44996637,0.42690378,0.40751824,0.40226886,0.4115129,0.43570638,0.46619228,0.5107698,0.55415905,0.5893349,0.617866,0.6280855,0.6086459,0.610722,0.6360643,0.64170283,0.64143795,0.6398429,0.62961185,0.6189256
0.43855286,0.43316692,0.42978168,0.4252553,0.4194715,0.40783828,0.38985056,0.3774135,0.38156754,0.39952707,0.4335156,0.4766516,0.5328541,0.5856251,0.6300883,0.6656378,0.6794856,0.6556331,0.6508704,0.67085105,0.6671564,0.65471,0.6385802,0.61409444,0.5902471
0.44195306,0.42352343,0.4045491,0.3794921,0.35370526,0.33248004,0.31968728,0.3242873,0.34709638,0.37642154,0.41579318,0.46107808,0.52025086,0.5752765,0.6232896,0.6648958,0.6863443,0.6736011,0.67553574,0.694068,0.684702,0.6700058,0.6529197,0.62671614,0.5954332
0.42135313,0.4158084,0.40009794,0.37898076,0.361249,0.34756482,0.34215745,0.3568443,0.3960527,0.4479163,0.50443244,0.5593337,0.6125567,0.6551891,0.68537164,0.7017041,0.6947843,0.6491787,0.62343603,0.6324163,0.63206035,0.63358206,0.6318068,0.61270255,0.5801933
0.40551406,0.39128402,0.36482874,0.33940858,0.32237977,0.31561792,0.3176096,0.34082595,0.3854262,0.43509954,0.48563874,0.53419447,0.58000284,0.6172445,0.6468452,0.666701,0.6659452,0.62908965,0.60593706,0.61168873,0.60707295,0.5992318,0.58765274,0.56272876,0.52769625
0.3596146,0.3494187,0.33068115,0.31073833,0.29740596,0.29634863,0.31311074,0.35514182,0.41919616,0.48374233,0.54554474,0.6020577,0.6531262,0.68747866,0.70775825,0.71310693,0.69456136,0.64188385,0.60801697,0.59858495,0.57507,0.5480137,0.52186376,0.49386445,0.4605471
