0.32805178,0.28452897,0.26916692,0.18292196,0.23168547,0.28886205,0.28363466,0.36756495,0.38385448,0.38876542,0.41473672,0.5416067,0.62050176,0.6608951,0.6762885,0.66630375,0.62686145,0.60794395,0.5726048,0.5944361,0.5414492,0.5753039,0.5450735,0.5019679,0.4208098
0.29087564,0.24127522,0.19244651,0.17660102,0.1946121,0.26106784,0.26099598,0.36304894,0.3494573,0.3547497,0.41686267,0.5050765,0.613533,0.64169276,0.67602015,0.6431305,0.63336736,0.56206423,0.53843015,0.5648375,0.5342069,0.5340774,0.48015007,0.45936766,0.32811093
0.14960083,0.10629008,0.14586094,0.16646789,0.17465359,0.2869111,0.2932891,0.40226528,0.40237254,0.5003494,0.50901073,0.5872941,0.62526745,0.6369581,0.634596,0.619909,0.5400806,0.55511105,0.4938772,0.4930264,0.43825218,0.4544857,0.38766247,0.33325085,0.21975589
0.082488865,0.08597508,0.15415286,0.18889832,0.20958659,0.3163727,0.31048262,0.42064333,0.4742303,0.5128137,0.53767097,0.57660186,0.60991704,0.60325223,0.6174653,0.62109214,0.55776864,0.5570943,0.51235896,0.49277002,0.38283598,0.3624618,0.2860406,0.22426611,0.1313892
0.0997866,0.103202805,0.17404604,0.2137961,0.20176552,0.32242808,0.34595987,0.50752676,0.57132286,0.5592281,0.5538109,0.5657612,0.56863207,0.6279925,0.62093514,0.6522988,0.6049061,0.5609207,0.48748696,0.47607717,0.36066946,0.36570984,0.20470135,0.16539535,0.10523143
0.15610506,0.18902864,0.27972376,0.32560208,0.29627872,0.3871069,0.42329618,0.54712373,0.6031683,0.5754498,0.57093817,0.5627938,0.55534524,0.60543483,0.5927889,0.6504989,0.56118274,0.5568679,0.4449944,0.42334938,0.29771397,0.29756647,0.19162509,0.18720827,0.12440909
0.19646364,0.23057918,0.31924736,0.3508726,0.35930705,0.4711434,0.49256998,0.6124566,0.6370743,0.610637,0.5955414,0.54198605,0.5914627,0.6323283,0.650652,0.72705036,0.6345441,0.57375234,0.4171321,0.32418928,0.2238594,0.26629978,0.15611708,0.15154882,0.1647106
0.2512103,0.25217745,0.34888226,0.42197582,0.39180893,0.5098535,0.51670635,0.6124183,0.6252024,0.549218,0.55267256,0.49606797,0.5589604,0.64115596,0.6066492,0.6696203,0.5497717,0.50783384,0.36459672,0.2950178,0.20952114,0.2916062,0.21496284,0.22817633,0.2267696
0.28120062,0.32844475,0.45579186,0.5870238,0.4847368,0.55813736,0.54951245,0.55358136,0.59685725,0.5308502,0.5469532,0.5259138,0.5739722,0.65375185,0.6239773,0.6979403,0.5413971,0.535867,0.37615162,0.32308733,0.23469684,0.31297112,0.31593382,0.32276195,0.32937336
0.39300257,0.42006212,0.5256293,0.5914143,0.53975874,0.5708219,0.5633941,0.5585147,0.57687265,0.50724167,0.53822005,0.5592401,0.6337726,0.68086696,0.600744,0.6198843,0.5085278,0.4934423,0.37551612,0.3450778,0.2780338,0.39202368,0.42099318,0.4523791,0.4277616
0.4381256,0.49424157,0.611295,0.6646346,0.5892383,0.57739604,0.60960823,0.59721875,0.59932244,0.5570283,0.5715064,0.5742064,0.60109115,0.66096294,0.6003147,0.59186924,0.51562697,0.42058435,0.40664285,0.3793467,0.36979195,0.44647372,0.4558451,0.47831216,0.4920292
0.43368053,0.53071266,0.6380278,0.65082663,0.5413879,0.49187002,0.525304,0.5660908,0.60598713,0.6021784,0.5778696,0.5308571,0.5438556,0.6029314,0.54449606,0.483432,0.4730114,0.38898262,0.4096052,0.39051378,0.3933482,0.47225,0.45302343,0.4870328,0.5305021
0.5143763,0.59314275,0.7137837,0.6722745,0.5953565,0.53882,0.5772719,0.55662787,0.59245306,0.59322786,0.5829836,0.53795666,0.4780682,0.618502,0.5327305,0.48047367,0.49422362,0.38233647,0.45735928,0.4841084,0.4589979,0.51174796,0.5478376,0.60182196,0.6383719
0.488691,0.5258169,0.62560904,0.59651864,0.49949858,0.49283302,0.5359717,0.52946395,0.57061,0.5556272,0.523824,0.47424817,0.4407866,0.531331,0.45795554,0.43403155,0.48946992,0.4645133,0.49434215,0.52293795,0.47106203,0.5442094,0.56491566,0.600332,0.63629264
0.47097388,0.567537,0.6405771,0.5915956,0.54587555,0.54837567,0.5894764,0.53290004,0.5500033,0.5606467,0.51403767,0.46325153,0.4035522,0.53081566,0.4797094,0.47716448,0.52396786,0.51442224,0.48931503,0.5123869,0.4859916,0.55293334,0.5644927,0.6060767,0.59679747
0.496661,0.5512972,0.6130294,0.5675239,0.56621104,0.55891794,0.60823727,0.51578575,0.5096886,0.46221936,0.43521,0.37672436,0.36202234,0.51445335,0.51763713,0.53849125,0.59311265,0.5727888,0.5665422,0.6360614,0.59339225,0.6066182,0.64522153,0.68405396,0.641988
0.5138016,0.57987285,0.63633466,0.59324676,0.5818776,0.5974612,0.6258924,0.50399166,0.48059407,0.41586605,0.37820113,0.40455323,0.38787833,0.5882565,0.5564692,0.57713103,0.63608176,0.60243547,0.5893459,0.63491,0.6118943,0.6411284,0.64312637,0.6659451,0.6441967
0.54291,0.6224657,0.67931014,0.6282438,0.6453339,0.6302356,0.6752757,0.5324539,0.51147133,0.44336054,0.40081662,0.4780702,0.45008886,0.6501251,0.6098998,0.68740034,0.7090573,0.6789929,0.71411866,0.7160794,0.7056692,0.71353316,0.67232376,0.68773115,0.6250802
0.49319726,0.5702743,0.62849927,0.5787165,0.6110826,0.59552294,0.6464556,0.51276773,0.46408185,0.4317641,0.39258125,0.46355063,0.51616013,0.70571727,0.6520939,0.6377485,0.7214034,0.6717527,0.6967094,0.69517255,0.6675476,0.7091447,0.65483904,0.6415399,0.63474804
